label,filename,polygon_vertices,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,fourier_0,fourier_1,fourier_2,fourier_3,fourier_4,fourier_5,fourier_6,fourier_7,fourier_8,fourier_9
einhorn,einhorn_159.jpg,14,0.7184594620155865,2.4857514839260353,3.89179586215774,4.346726146045293,8.454038118245744,-6.009157379961399,-9.557413284610119,0.999999999999962,0.41570374550422745,0.7173747630781984,0.5968539463588575,0.09469618486360096,0.2280738582531626,0.14460086095303204,0.01132768285673103,0.04448932273854687,0.09592462533164213
einhorn,einhorn_36.jpg,15,0.7108817656726367,2.344657581862091,4.2575369181905875,4.3139382338831265,9.191410428982246,6.231343573071335,-8.592731454634237,0.9999999999999659,0.3956492601784735,0.5661623335280682,0.5360060964576393,0.06862996032407874,0.1590157012724687,0.12436683428522195,0.02707236857058532,0.03463532044102418,0.07440642634255648
einhorn,einhorn_71.jpg,12,0.7071137415683113,2.303820925545223,3.939048162916117,4.527234549184668,-8.869991845809924,-6.313092115295099,8.884017153864795,0.9999999999999666,0.35827233064525926,0.5956735445683027,0.3850525019531536,0.05385864114394221,0.17347097607670284,0.02977430399487845,0.05425222747213852,0.042567153009375074,0.028960377885812384
einhorn,einhorn_167.jpg,14,0.7221892928835437,2.562411663661199,3.880433859504622,4.317117028690158,8.421209955684915,-6.305211287594784,8.938943378026542,0.9999999999999517,0.46167026721576065,0.8623556659718118,0.7096565874673559,0.12074960151226699,0.2710780985678682,0.15350621244276008,0.017961890836293334,0.05344671054811477,0.08282664942216572
einhorn,einhorn_22.jpg,17,0.7100611272654956,2.3494945251173838,4.117909744626246,4.371986315276473,8.717672386342352,-6.233163748710443,-8.771202254439556,0.9999999999999687,0.41330879647360297,0.5903321920748019,0.4927266369992021,0.03902245269849536,0.18997895541874277,0.10242894937720616,0.02415254993365989,0.045912608050535535,0.06381614076115054
einhorn,einhorn_131.jpg,15,0.7373171012080784,3.3198907163412943,3.837139818875087,4.329790123427984,8.456102820110617,-6.081003377249411,8.713781458162194,0.9999999999999453,0.7823310705180303,1.1405832616959222,0.7173542148484866,0.21217042195875843,0.4118969169141749,0.11580865229561936,0.12437632885718486,0.11488649743570657,0.04016417629622782
einhorn,einhorn_68.jpg,13,0.7409260054497065,3.603151712797116,3.924084951457143,4.3058297050168255,8.411024173543272,-6.164895877351829,9.374393419003189,0.9999999999999204,0.8818012345129518,1.4801566448345584,0.9112212367945002,0.2324016561841494,0.5954856130067829,0.1216501982701128,0.16612532963449694,0.12976927513990136,0.05350877477714505
einhorn,einhorn_142.jpg,14,0.7116057503279902,2.3693497055075574,4.057212158266488,4.47439863189111,8.765397295305796,-6.02413656567995,9.029635006749622,0.9999999999999742,0.4208789782017839,0.5630945228337902,0.39965862018806125,0.08811830676113448,0.1737620779402915,0.0870332842500281,0.05407328003115429,0.05646868047871718,0.03253312897899845
einhorn,einhorn_158.jpg,13,0.7268075401964,2.6677713559616794,3.840309772161244,4.289908169210595,8.345292650940817,-6.181616599275232,-9.995115080711537,0.9999999999999538,0.5061083838851544,0.9639825395968546,0.6400615262362291,0.12041222366453438,0.30001305307208026,0.11784339169375309,0.061959029675651915,0.08291088012090894,0.07162670053964
einhorn,einhorn_114.jpg,12,0.7251303754894425,2.6670040291642607,3.9535340621568538,4.463738725495863,9.320874601472104,-5.978463945893736,8.659063875120548,0.9999999999999608,0.5136486967015067,0.8236075878168093,0.5729571360623396,0.07892496539337077,0.3168487308967964,0.10565342684804918,0.05543336126205035,0.08317632756391112,0.09647317461706355
einhorn,einhorn_79.jpg,11,0.7312689799146774,2.6468739826806655,4.073392841188782,4.602646597117555,9.030920624393385,-5.955504223480528,-9.05089516386687,0.9999999999999345,0.49011511679647624,1.0314299227895989,0.5667227068635001,0.0401251197260584,0.29423261238526194,0.15877201273005612,0.007229830103566453,0.12433881114436057,0.07580111271707334
einhorn,einhorn_15.jpg,14,0.7335722407250735,3.086528307896424,3.8499205551782865,4.376149271042974,8.523692992668476,-5.979404650901012,-8.80672500447185,0.999999999999953,0.685547324397231,0.9737424346921026,0.6177085673887256,0.17341049413044113,0.3552299056734734,0.11926033140089122,0.09205458131088265,0.1043037831731549,0.06433017130129953
einhorn,einhorn_102.jpg,12,0.7270585814132855,2.5891205628227327,3.9193283726603396,4.40237598433281,8.565474608837306,-5.91986368696804,-9.054758554539795,0.9999999999999456,0.46053268867372965,0.9324447922783592,0.685596773031627,0.12019553191884802,0.2626080970460364,0.1765479106796763,0.0030414401418631942,0.06033556760718325,0.09196375710097084
einhorn,einhorn_83.jpg,13,0.7338030246535933,2.8735805284927203,3.7401037803213297,4.229239243803478,8.213191930507204,-6.409069501575879,-8.941537591193901,0.99999999999992,0.6979648251293606,1.4183115665464496,0.8141995208141086,0.11772962629769214,0.47512145750476664,0.1608692415264095,0.0949620424979798,0.10902149388863547,0.0672234783757162
einhorn,einhorn_198.jpg,12,0.7394217739864016,3.578296010796607,3.822415025285549,4.2948403908346515,8.414361579094319,-6.267958110823036,8.609347883361556,0.99999999999993,0.899900412114419,1.3331468774036275,0.8508704571970128,0.2476226863750087,0.46038155313873214,0.14199032223815275,0.14357212865747143,0.11909229012147035,0.05133311570401837
einhorn,einhorn_160.jpg,15,0.7109152628971305,2.367926143995429,4.075322362468181,4.382399294332177,8.650389173936407,-6.181655217579674,8.888137586455892,0.9999999999999702,0.4003320581865397,0.5764272835701099,0.4633964671304092,0.04976760655643251,0.1819730873054884,0.10581148801229939,0.031003682742565174,0.04686626427317556,0.06264998407666084
einhorn,einhorn_92.jpg,12,0.7050589519138468,2.2685806288245947,4.3235411113471,4.449643918119031,9.75364780824036,-6.835436023503739,8.807986875984703,0.9999999999999718,0.39877539075288493,0.5324841966482984,0.408279759111919,0.07602301810552586,0.14155189892181275,0.06999350393354868,0.0519662126516081,0.05294940182096925,0.02575556503474806
einhorn,einhorn_111.jpg,12,0.7083831496122317,2.3290801693587766,4.027113512393579,4.5271325599645165,8.913041978730025,-6.033910200707754,8.921652605224018,0.9999999999999742,0.3868092863792204,0.568201811343465,0.36848421242421203,0.08764299884178414,0.16259050848349502,0.06588648207368784,0.06074689193285159,0.03790769347670448,0.026892536733463156
einhorn,einhorn_97.jpg,12,0.7107190963889052,2.369851370043611,3.8891179334304433,4.519445327545483,-9.128485423758278,-6.3986758820174945,8.726755776057361,0.9999999999999718,0.3999351284827118,0.6114045804104565,0.3887656700448092,0.0616811180300657,0.15785044308066207,0.03869679609755874,0.05419703976182758,0.0406322772282048,0.031565968558482135
einhorn,einhorn_10.jpg,16,0.7157398107499126,2.437032957055223,4.157557713453351,4.336352345920061,8.871561298787435,7.8508491763907555,-8.62074124808924,0.999999999999966,0.4007897691575086,0.6501020339986734,0.5978139874333821,0.10770655786972605,0.1974944295940422,0.13517323758740787,0.02454588860280357,0.031085473181550843,0.08347065814952895
einhorn,einhorn_70.jpg,12,0.7296348529684671,2.63815475304578,3.9914264828536914,4.658016059043478,8.96371676276727,-5.990972061443541,-9.367463138872749,0.99999999999995,0.472308378610272,0.8569902185109273,0.569699440359966,0.04652400618381926,0.3246734695843117,0.1467330654310188,0.0413819483972179,0.10924062847462088,0.0674091556913877
einhorn,einhorn_151.jpg,12,0.7083515692309633,2.3042333254006206,4.290426220070329,4.525877764124138,-9.838666217177082,-6.168643075854604,8.898538343466202,0.9999999999999735,0.3558216408056286,0.621265044461923,0.3669007056566172,0.07504957747268699,0.1692081839694448,0.04554712207473014,0.06228401289717414,0.028873058896018367,0.033228437259036236
einhorn,einhorn_137.jpg,12,0.7358457806750616,3.122374677830612,3.9679976095028624,4.3597008913301005,8.617169793322491,-5.990286742758324,8.698675427121513,0.9999999999999465,0.6996626651056098,1.0287840840587699,0.7104456695586336,0.14967404977023707,0.41158373596190856,0.11488187264175766,0.1069178535951035,0.09711766976963342,0.07384456806638211
einhorn,einhorn_220.jpg,12,0.7404157809367123,3.1788530528559376,3.966822646674933,4.462418053807963,8.667235902394976,-6.05278490075471,-9.248184105015197,0.999999999999932,0.7164868630798662,1.1823655145166343,0.7449824861480016,0.1503544409447317,0.5019550820609796,0.1210799266588956,0.1176793410295289,0.12166627568684424,0.08290268301272337
einhorn,einhorn_162.jpg,16,0.7122706275522187,2.3937885762950133,3.574034480023992,4.485194548268008,-8.546756373874386,6.181518625143012,8.837168341639147,0.9999999999999708,0.46674739579882846,0.591203083600018,0.36485927411101665,0.07410484051504074,0.1701645572456104,0.050096216446850556,0.06758681435487095,0.026580130725722212,0.02920144287065198
einhorn,einhorn_187.jpg,16,0.7046329607398572,2.2417167330468732,4.1417201394522865,4.534687192986724,9.025305935727973,-6.199334671325477,8.942601582013015,0.9999999999999708,0.3837547888079876,0.5144419396874145,0.40687703292732585,0.05180603254087252,0.16142556178466427,0.0843233247311342,0.05213570748017701,0.0508701636365141,0.03311594277571199
einhorn,einhorn_14.jpg,14,0.7331846758773439,3.1799955579519,3.7391797184694298,4.28165585051164,8.322872847286737,-6.100523788150228,-8.658713442053205,0.99999999999995,0.753661363418119,1.0836367041068518,0.6536406950808576,0.20264067118315943,0.3416388941523852,0.12118944842681022,0.12106942836109029,0.10242473318694136,0.02510441909347751
einhorn,einhorn_164.jpg,14,0.72728338017562,2.728402921572435,3.900315702586985,4.426542438336061,-9.946084033468807,-5.96307133694682,8.573404309484483,0.9999999999999555,0.5649485596080616,0.8539869653452045,0.6029314633143357,0.0897667196992968,0.32145932144530664,0.10681324869011677,0.050709023526689156,0.07406172906113022,0.1061716679853875
einhorn,einhorn_74.jpg,14,0.7164058681447696,2.4469990115593054,3.876764733548893,4.276189301356536,8.378323449564336,-7.037543731902188,8.73547652645753,0.9999999999999526,0.4278013169591641,0.7487274296086958,0.6397049990724951,0.11529170342230843,0.22721122635154145,0.146425412122469,0.006692868240041075,0.05828600340347239,0.07713386995199382
einhorn,einhorn_21.jpg,12,0.7076155195308206,2.295203982051055,4.039873750922186,4.560643909271373,8.934187426537411,-5.9978813681287395,-9.0108395664162,0.99999999999997,0.4093710379899381,0.6034019300431583,0.3867484248038693,0.07088330348331674,0.19099278527345984,0.059821871953500895,0.06674548294435327,0.036613412785572494,0.0256614403892257
einhorn,einhorn_37.jpg,13,0.7234567628490104,2.576259313636762,4.115271634659337,4.284777511654725,8.696237108509917,6.491335520161621,-8.559352757462882,0.9999999999999527,0.481065011217813,0.8491676498438939,0.6948892755771012,0.1224406138151869,0.24967503645918804,0.13848075324772677,0.020825391229301944,0.05295637049706487,0.07268041128271077
einhorn,einhorn_219.jpg,14,0.7412501843568836,3.7117183116864902,3.9172897598591825,4.276699223999586,8.363592391358768,-6.27921019329158,9.790435060381432,0.9999999999999131,0.9111839169665702,1.5843136747256081,0.9622203113926632,0.21748057793333264,0.5873571739835937,0.16765857801459158,0.15170784161996537,0.14608592596833042,0.07880267408797674
einhorn,einhorn_132.jpg,14,0.7341390577270991,3.141779723090112,3.8581014752205762,4.341542955708066,8.680066912966085,-6.064322404605628,8.505305978518203,0.9999999999999466,0.8385666471566308,1.1313406749279105,0.5922984628697837,0.19738884101206433,0.3852798794114354,0.10270543554571807,0.1438588167032318,0.09767286568685367,0.039762728704975436
einhorn,einhorn_152.jpg,14,0.7174680684445459,2.4479325639464977,3.987239877472681,4.521797198410639,-9.335618246393175,-6.208809159262179,8.760910516651943,0.9999999999999675,0.39349535759737597,0.6826282829208185,0.47357588437703224,0.047425780899329695,0.22172821925653355,0.07697659764504451,0.057860315909040436,0.0515862734965593,0.03446851210955282
einhorn,einhorn_2.jpg,12,0.7297381608381115,2.7196573489219986,3.9682702042440257,4.548821391700856,8.810166492939539,-5.945189230689741,-9.170644823817923,0.9999999999999564,0.48092709441816067,0.8778579389322902,0.6347395227701167,0.05117317049077237,0.3248285078174698,0.1488978036235974,0.01882057099628652,0.07745628468611732,0.10939581849115049
einhorn,einhorn_47.jpg,14,0.7158294204149661,2.476344103738344,4.026612115708039,4.193115277772815,8.32765570576506,7.452499257386381,-8.7000052982285,0.9999999999999506,0.41534700593327467,0.8548421004034958,0.6612899350198929,0.11390303688986068,0.2514174589550457,0.12527418443303634,0.00591764561243578,0.053341513941397016,0.060750153660341755
einhorn,einhorn_86.jpg,12,0.7255134011780136,2.6718567009393768,3.9302471004703716,4.467217441768341,9.60900000931726,-5.929044929726058,8.647231708470194,0.9999999999999537,0.5104417707827117,0.8883537224132236,0.5709522244941413,0.07869155972957356,0.3401866470449193,0.10544679918062352,0.06121615533520046,0.08900818315602194,0.07954987467424918
einhorn,einhorn_184.jpg,14,0.7367740075189565,3.106760316754989,3.839619325357311,4.263693608467156,8.325769984803685,-6.7598475950665975,8.816688864535777,0.999999999999932,0.7792948609069759,1.3224558479630926,0.8524854275676841,0.22838248540330527,0.4402943602467049,0.11517833038747385,0.12518950854778244,0.07248520726718924,0.06286172482892362
einhorn,einhorn_87.jpg,14,0.7400516735226186,3.5820785008057174,3.781976727866799,4.285481771694957,8.329476345154118,-6.350172494588582,8.821025342249408,0.9999999999999294,0.866188954873969,1.3724051563563502,0.8443603866371276,0.23666167191266183,0.47120403644366066,0.14999444611492488,0.1530586657294117,0.11630182038868467,0.038731731891064526
einhorn,einhorn_130.jpg,15,0.7380025630507102,3.317782871328748,3.849624065709881,4.3146834451668035,8.408007456116215,-6.184915059511688,8.867695698346008,0.999999999999944,0.7556863682088167,1.1747123993193367,0.7777294264894012,0.19296775242759914,0.41014453249268573,0.15012597455045362,0.1222428972470259,0.10890660323137363,0.05964006558166474
einhorn,einhorn_221.jpg,12,0.7306732434789733,2.6668003824925735,3.9996916438812935,4.651093952667216,9.00668282509282,-5.9963611842512625,-9.170151902459759,0.9999999999999473,0.4761633422017515,0.8657959949428654,0.5697019296069421,0.04712690823315386,0.3498535165290458,0.15494337100349778,0.04863002146634633,0.11083257017740365,0.07943482423068882
einhorn,einhorn_104.jpg,14,0.7122769863797923,2.341522356216402,4.069786801302656,4.518099595442321,8.796980555281264,-5.949156180286835,9.325942494410457,0.9999999999999684,0.39789044873628376,0.5699533513255282,0.4499349903039719,0.045064049650546875,0.20175637011722472,0.09496376835254794,0.057137792383944945,0.053636347652485886,0.05236861949807613
einhorn,einhorn_81.jpg,14,0.7331783725178461,2.901537210647913,3.9976194436533,4.424912035678648,8.839748721232901,-5.906401357957193,8.703664013420251,0.9999999999999454,0.617581212974021,0.9829065423694827,0.6328247712662548,0.1246932639792787,0.39959930267219906,0.08769970517123951,0.08922742421244394,0.09949589117783926,0.07553343472271298
einhorn,einhorn_128.jpg,14,0.7114406373948061,2.3842816306691663,3.9932189075896996,4.521426606372511,-9.634869579364423,-6.099261728493544,8.754700514603798,0.999999999999971,0.3633954437958478,0.6394783283111674,0.42976158205037,0.04667149707320258,0.18094812020197973,0.04239827266137168,0.05352964791768541,0.03936619308752349,0.033575245374548014
einhorn,einhorn_205.jpg,14,0.7242590394391629,2.618555930979785,3.828311750469381,4.3160426069921325,8.377887682660058,-6.054041259032824,-9.67596968433946,0.9999999999999548,0.4637079381216152,0.9321102721669782,0.6442050288222141,0.10252751533374378,0.280962050063884,0.14062382861666498,0.039564375671139095,0.08390424614194167,0.08666858375408995
einhorn,einhorn_204.jpg,13,0.7369079523225637,3.2234184576233336,3.870952523722954,4.292209427094153,8.390746629357585,-6.153549350312041,8.805462845559687,0.9999999999999466,0.7898496241415486,1.1709201273690402,0.740108853072311,0.18076863539803192,0.4103339434142575,0.11395626120128229,0.13744098744186597,0.10401492627264892,0.04217183362022516
einhorn,einhorn_188.jpg,12,0.7109678130378088,2.32783885757308,4.312519316864604,4.585287735711777,9.661389168033711,-5.982447895519915,8.992802258975631,0.9999999999999684,0.30770225918153976,0.6334194510986357,0.42065490115434817,0.04376707459586839,0.1769293939011762,0.06185553111543253,0.04546009058771478,0.05222207391699292,0.03318533773340768
einhorn,einhorn_53.jpg,12,0.7160941254299757,2.3320248058061637,4.083221601466094,4.808348957196884,9.530472148727663,-6.130821768888944,-9.206325619243401,0.9999999999999638,0.3297694340814479,0.6004394131746906,0.38841260065773875,0.03580542822574155,0.17092145815822887,0.07072897142906541,0.03579588589947609,0.05888860258064428,0.03424855014040637
einhorn,einhorn_38.jpg,16,0.7330451904514749,3.017754079017986,3.8127997205486497,4.1897487828345366,8.222873264175403,-7.6502035436578275,-8.565949551533699,0.99999999999993,0.841330657752519,1.392274493150336,0.8042947820253529,0.19673377309543552,0.42261224184186286,0.12184447475213508,0.12890525635097314,0.11325292495136514,0.052957525167575153
einhorn,einhorn_30.jpg,12,0.7318974243289936,2.7346340024087414,3.901995196008399,4.597723524756672,8.86703823272714,-5.99537662235065,-9.119655058209569,0.9999999999999482,0.5416425552995114,0.9195776932924489,0.6240037281330596,0.05026770928573963,0.37135080092613787,0.15879152653498502,0.05133623729914646,0.10222338268900992,0.09215307514139666
einhorn,einhorn_148.jpg,12,0.7381819866954933,2.482643833719689,5.551534684368203,4.8394788718725765,-9.884414293758024,-6.154009837596811,9.727989414124247,0.9999999999999398,0.29004873003838616,0.8205589423394186,0.6686083251266781,0.24247189750077477,0.19642020615502664,0.24290973784967576,0.12001120800041727,0.0028776062839495713,0.043073705858390335
einhorn,einhorn_57.jpg,13,0.7320864120186626,2.9665639909271984,3.823843126321956,4.160645675133709,8.234034711885917,6.373991948718907,-8.379705743370733,0.999999999999922,0.8257341071219166,1.427554773070915,0.886668291082844,0.20605383929295853,0.44110646341695636,0.11665968800999524,0.11822311616260213,0.08796541483752018,0.03822468926288574
einhorn,einhorn_84.jpg,16,0.715156157894572,2.396706148786099,3.877638827286023,4.3585058409584025,8.470619124872735,-5.955892378921582,-9.156602004657167,0.9999999999999581,0.37604713361341285,0.672057263344441,0.5456169770035817,0.09288796487854396,0.22023334455318805,0.14270793124710146,0.013438212533367008,0.04043600643369897,0.08249894258865086
einhorn,einhorn_186.jpg,14,0.715505698547952,2.421445961785042,3.9411599826018713,4.357453450475725,8.536166330744548,-6.345387575145938,8.84119485682341,0.99999999999996,0.42274664372531856,0.6688569620822921,0.595112256245136,0.09816612014717971,0.21164999843609522,0.14582223562694424,0.02263709436851601,0.04540040050229588,0.0861097825074393
einhorn,einhorn_6.jpg,12,0.7103143610501134,2.335634212980742,4.209477330119525,4.447502005871918,9.233652163673986,-6.514857177771115,-8.768647572515368,0.9999999999999741,0.3892111958106308,0.5402616244770719,0.41913660418852855,0.05386838241702157,0.15688268401972938,0.08520356368749188,0.05236562141544683,0.04236769538202931,0.02851706062659578
einhorn,einhorn_133.jpg,14,0.7196738139391989,2.47479005317623,3.8167142488209818,4.436570628600384,8.615287926287094,-5.791132604038836,-8.81296378569343,0.9999999999999591,0.46066627410446154,0.7093052489732876,0.573366674276144,0.06028751086187109,0.24965584447994332,0.15278899319210068,0.024511151563746576,0.037315916017608454,0.08737349882085292
einhorn,einhorn_175.jpg,13,0.7397764150554376,3.4873103821279843,3.899632126457615,4.272353109424984,8.422969625516151,-6.287768351622694,8.604706497279258,0.9999999999999235,0.9462638392583267,1.403853741258856,0.9013465450947009,0.208452548957294,0.525560929074009,0.1348454580952659,0.16983546487052373,0.14615381796921403,0.06136268304370764
einhorn,einhorn_28.jpg,12,0.7378779541102035,3.3259179244247035,3.8765491739940767,4.272000618735024,8.338025845616537,-6.146224212236581,9.34714582473243,0.9999999999999352,0.765176765560863,1.3231498649394344,0.8210329800120495,0.1854984451217435,0.47571183055362803,0.12512376632460603,0.12580946445196897,0.10735658119772137,0.06010077421706246
einhorn,einhorn_91.jpg,13,0.7061170244599687,2.261157317316735,4.177031456221141,4.499349558162606,9.035641323344912,-6.287617105063004,8.886239082639852,0.999999999999971,0.3761736724520514,0.5290466273895406,0.39727585151406203,0.05694162765885118,0.15972865951060153,0.08160561181595934,0.05646922820478776,0.04676783136481373,0.03377379430118819
einhorn,einhorn_35.jpg,14,0.7080999256446289,2.292103778090224,4.34538308036057,4.357900480647353,-9.86988660898735,6.240926608921679,-8.68791168040656,0.99999999999997,0.3618857358955517,0.511947886692132,0.4787667242999054,0.038086052708560025,0.1445123543174388,0.10678590007865021,0.043837029985397,0.03635648691585891,0.05573546179826276
einhorn,einhorn_99.jpg,14,0.7314335400194867,2.9118404424112034,3.922001821999919,4.403566988605475,8.83291370807049,-5.957131259200794,8.611976349309172,0.9999999999999554,0.6075066981823252,0.923135861409454,0.6503214743331907,0.12214421935263318,0.3469798505226685,0.1121453866613026,0.0811881997125468,0.08784561920691605,0.08551743214021269
einhorn,einhorn_177.jpg,14,0.7213057819110865,2.498872389234795,3.8105742307797583,4.293021227533169,8.35233586684406,-6.066999502329942,-8.868228822856928,0.999999999999947,0.38452273125105807,0.8295900215441232,0.6013328055945809,0.11762514881740276,0.2301164665950281,0.1654297795799733,0.010904965834090369,0.05390172138125462,0.08565493440861793
einhorn,einhorn_69.jpg,14,0.7376256360172972,2.9779513459434366,3.937307327612483,4.510741326416175,8.713654871737262,-6.001638822321663,-9.562018904559713,0.9999999999999367,0.6375036247678438,1.072973767736264,0.7108369262542934,0.06496069323238023,0.4589320893115266,0.15964715903958449,0.09239175304824745,0.12166690663714934,0.12343997396453457
einhorn,einhorn_182.jpg,13,0.7206625237396952,2.540249777629063,3.9278207382860395,4.439872569326136,-8.82846203499977,-5.979178643917515,8.691658368705538,0.9999999999999563,0.47931885515872724,0.8003801147528055,0.505333444180418,0.07161156870761527,0.2896437530340599,0.07730349880170427,0.06799930897648236,0.07436932174416248,0.06819348559582285
einhorn,einhorn_156.jpg,14,0.7302231297928061,2.9308239087776338,4.170422948507807,4.335711978748097,8.893028937299109,-6.006818037207552,8.62123408816495,0.9999999999999505,0.6643622417467608,1.0745100328655182,0.5537935814641728,0.102310189264817,0.36650356027357106,0.11639204688397116,0.09178965184142455,0.12759617572053342,0.05428228191586224
einhorn,einhorn_46.jpg,14,0.7033766941282257,2.266308239592458,4.1620495596309075,4.287211690956832,8.681594841710497,6.95645509593996,-8.610088896321628,0.9999999999999649,0.3823618329172921,0.5804937929027386,0.49432327240813684,0.03801580818663026,0.1812333011210475,0.10068771323700315,0.023369072727519754,0.03985937472645759,0.0537330754116891
einhorn,einhorn_180.jpg,12,0.7025080678928658,2.240020626213028,4.022873203755319,4.507415452768506,-8.840101920849348,-6.656377569241845,8.950685558776366,0.9999999999999694,0.34892860406430726,0.5861126943200428,0.35686594545634676,0.056530825454914384,0.15658957161437734,0.024929896109485473,0.05808817129213546,0.03353006919726802,0.02083343060843453
einhorn,einhorn_43.jpg,12,0.7147246743085629,2.3607962134376876,3.8396464610310104,4.788989653247772,9.110775515330308,-5.969405683245499,9.294656465756889,0.9999999999999616,0.377675861688005,0.6654647956949822,0.36728345470021473,0.038536013022083954,0.1903585486230175,0.059974155213001985,0.057388139222243124,0.07088639628630393,0.03259226156926073
einhorn,einhorn_138.jpg,12,0.736516066029317,3.179241144032467,3.817512214383499,4.2539648554302865,8.29144416035456,-6.316932919104452,8.918779196247339,0.9999999999999382,0.780296302070661,1.265621613651051,0.765621749262379,0.17985153812808102,0.42869173829379553,0.11304238749665506,0.13488630367211527,0.10284138476838275,0.05731068303836076
einhorn,einhorn_154.jpg,13,0.7350930260299713,2.8844205634889906,4.108470032682653,4.464749424156905,8.998140628834438,-6.020372574466882,8.789221263701137,0.9999999999999531,0.6212843205558506,0.936568217410113,0.6230761058365057,0.14468497256943572,0.3587938995693343,0.07872405667879705,0.09398817518721986,0.11350981219371059,0.10055496736084053
einhorn,einhorn_195.jpg,11,0.7114128145773267,2.38720674250033,3.673681179730964,4.541769431293025,-8.842209705342167,6.641382624270537,8.72169319779304,0.9999999999999717,0.41879968595655315,0.5747666663208565,0.38129902748579236,0.09565851707194403,0.17231365309180177,0.04874966561627675,0.05812694654112524,0.024589349838485743,0.032624909015118206
einhorn,einhorn_136.jpg,13,0.7156213791200701,2.3860986517662583,4.1002553982105825,4.661330957447641,9.006130669370028,-5.902630308028644,9.527688502791225,0.9999999999999656,0.33599860709886864,0.6949381455835187,0.42020897789229317,0.038886880168674455,0.2004196505337987,0.07699945167634908,0.05031368102554894,0.06377529686103244,0.03751967994370183
